subtype,donor,section,pc,morans_I,CPS
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,13,0.0666393864405715,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,14,0.01805504939348904,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,15,0.0012653397653481738,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,16,-0.03749462200802524,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,17,0.009428076814554194,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,18,0.009022037382815649,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,19,0.023376487930958385,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,20,-0.009110578575228987,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,1,0.0407239110821876,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,2,0.03975985223205172,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,3,0.1566197475343923,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,4,0.01320772848203657,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,5,0.006412558568075303,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,6,-0.023814639633615322,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,7,0.011818352749336939,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,8,0.015129065980581589,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,9,-0.0024657705880405108,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,10,0.05857965831970698,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,11,0.12559286347539084,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,12,0.0019485698399935541,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,13,0.09793244156961928,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,14,-0.019659336349491664,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,15,0.05523235164990419,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,16,-0.03935914942655161,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,17,0.022281976896611943,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,18,-0.041787091573402664,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,19,0.04457028820582964,0.237009997
L4 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.03.03,20,-0.029108971024996797,0.237009997
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,1,0.044705470853448365,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,2,-0.0003070557496055079,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,3,0.07015689849748215,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,4,0.013614177222037477,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,5,0.02571861420359709,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,6,0.013728947261956684,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,7,0.00836503454465563,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,8,0.02901266503439719,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,9,0.04178012978516874,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,10,0.06283470772558239,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,11,-0.00869622375474301,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,12,0.08515695818925464,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,13,0.05758808452607274,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,14,0.0016904937903185627,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,15,0.0309806526929722,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,16,0.00527017075151952,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,17,-0.040749079201238894,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,18,0.047736595951968455,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,19,0.052162633400614264,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,20,0.153108083297561,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,1,0.03966569429776169,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,2,0.09049242563985176,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,3,0.16566900550174865,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,4,0.09176779331678937,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,5,0.03799310762975296,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,6,0.08542671178510304,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,7,0.054553140920422336,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,8,0.011806152369110649,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,9,0.0596124802824233,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,10,0.03755133730743335,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,11,0.01688433026183186,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,12,0.033661367941784426,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,13,0.023018398327520964,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,14,0.08008602800577606,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,15,0.023091827408619498,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,16,-0.014603788478853874,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,17,0.03687610646344333,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,18,0.0860631190718161,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,19,0.06019043867816501,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,20,0.06544230089167577,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,1,0.0939340685238685,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,2,0.0737696600420955,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,3,0.08580235794182439,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,4,0.08362058804791271,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,5,0.07450086634008156,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,6,0.06021772728921753,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,7,0.044808949239239046,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,8,0.089992811073651,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,9,0.08616053993894313,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,10,0.06714612146573988,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,11,0.065390927586794,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,12,0.035850166459079014,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,13,0.04456421496201528,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,14,0.049941559180254336,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,15,0.023833798348929243,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,16,0.09179824627478174,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,17,-0.00943361457914864,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,18,0.07493799548466767,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,19,0.02161589383078048,0.878967566
L4 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,20,0.017607119060689135,0.878967566
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,1,0.09475220474916426,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,2,0.09768156054908769,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,3,0.19125949347625076,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,4,0.010609761501370569,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,5,0.021120611673957387,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,6,0.03204832860637813,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,7,0.048258202414945404,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,8,0.02971319341545172,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,9,0.040420962723367586,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,10,0.017910467847326673,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,11,0.008675559048919698,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,12,0.10027837253256996,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,13,0.005864498365405271,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,14,0.006869864785234407,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,15,0.016759405954839945,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,16,0.00760234937861718,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,17,0.09216407375488614,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,18,0.08741629108352748,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,19,0.023661006118329435,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,20,0.04077671108092268,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,1,0.01566141991311936,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,2,0.11724232172843611,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,3,0.1495051191299506,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,4,0.04779943536264379,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,5,0.05477653160346017,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,6,0.029933745586274558,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,7,0.031042402695801174,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,8,0.004898516733103739,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,9,0.038918799942678904,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,10,0.04078566935074691,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,11,-0.010452501214326627,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,12,0.0633774927460226,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,13,0.06595992919680942,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,14,0.025259964281377178,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,15,0.07529687430859495,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,16,0.007950863095134013,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,17,-0.017157952973208542,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,18,0.020435422125611898,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,19,-0.0009366754452544187,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,20,0.06856265812923784,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,1,0.0331276180290525,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,2,0.11781596233671408,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,3,0.19545717689402364,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,4,0.03404083723537324,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,5,0.04048774455966884,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,6,0.08374089573912787,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,7,0.06941093405554072,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,8,0.04367429693453608,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,9,0.05438931561352102,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,10,0.06664570644322068,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,11,0.061491709396340716,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,12,0.0629274862937697,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,13,-0.0032581980180476783,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,14,0.020856020683666824,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,15,0.041450188521696456,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,16,0.012107146244103618,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,17,0.026206794909260873,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,18,0.04871251938277374,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,19,0.020764677933036744,0.588881872
L4 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,20,0.009799748217619492,0.588881872
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,1,-0.00760511027238926,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,2,0.033514111339233855,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,3,0.09222187250421864,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,4,0.011205881609765302,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,5,0.026643681382620587,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,6,-0.052228658915151056,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,7,-0.030345410838309914,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,8,-0.019884207394721035,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,9,0.05911351724320259,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,10,-0.021938225025943434,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,11,-0.007197946068663324,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,12,0.042194976577777564,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,13,-0.008108392076934232,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,14,0.017184837023173184,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,15,0.04675449786926264,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,16,-0.018339797448942506,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,17,0.035727159027205344,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,18,0.05987758714077346,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,19,0.011574163026019968,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,20,0.05335543655726117,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,1,0.03452734454222457,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,2,0.016174539226892878,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,3,0.09217505524444794,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,4,0.06402886758059415,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,5,0.08918890463864365,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,6,0.0334145787370197,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,7,0.05471515082696775,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,8,0.03879607066587541,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,9,0.0332700072856637,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,10,-0.006808946248764185,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,11,0.025001183903820667,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,12,0.02439163239636003,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,13,0.00025341966834628636,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,14,0.04889455021870773,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,15,0.04284457519736173,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,16,0.0035659327945749093,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,17,-0.01774111447248012,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,18,0.0727579949861026,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,19,-0.031557709216555534,0.149616331
L4 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,20,0.03186788195902612,0.149616331
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,1,0.02098372269072642,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,2,0.0791135253816359,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,3,0.0568347536686895,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,4,0.05975149306824543,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,5,0.016268974172646108,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,6,0.05147765881325825,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,7,0.017416901754745764,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,8,0.06788180831063498,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,9,0.05017050958694779,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,10,0.022411429944755243,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,11,0.04374352765856202,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,12,0.038211026669468566,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,13,0.03649540738530162,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,14,0.04850064519013587,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,15,0.05939078167147713,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,16,0.010646747823324193,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,17,0.025875218247739945,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,18,0.044544540789779576,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,19,0.06599037639014695,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,20,-0.0203707757173742,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,1,0.0018536399088478028,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,2,0.01733380353896888,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,3,0.12275044482204105,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,4,0.01748221927899035,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,5,0.045519667101703076,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,6,0.07097484803843152,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,7,-0.010111468492957128,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,8,0.03767761839329558,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,9,0.029077223137771918,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,10,0.1055235199213086,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,11,-0.0057855414645734595,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,12,0.010419618561029931,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,13,-0.019450095531063707,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,14,0.03172403668894149,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,15,0.0002367094579824245,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,16,0.15883371390525106,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,17,0.0297647940234071,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,18,0.050717738775301856,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,19,-0.029224946195501006,0.838095749
L4 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,20,0.029139508013556293,0.838095749
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,1,0.027162693792174588,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,2,0.1254920629002709,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,3,0.13602097992715417,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,4,0.054632552118187426,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,5,0.03949046472223489,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,6,-0.002453402796869602,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,7,0.08717861879693203,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,8,-0.003713042920115949,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,9,0.07709564443012479,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,10,0.039903129424126715,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,11,0.06431302522423357,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,12,0.023594937863930843,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,13,0.05942017081187336,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,14,0.02543750355182071,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,15,0.06255664879795507,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,16,0.004724158737187095,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,17,0.058432469624758794,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,18,0.046701600252568955,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,19,-0.012680498980734218,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,20,0.057767681549013725,0.517476286
L4 IT,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,1,0.03967938800688996,0.517476286
