subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max,q_fdr,q_eqsec
Astrocyte,HCRTR2,498,0.0354806622297347,0.0207405173737661,0.01,0.0259099883466398,0.103,17,384,1720,17,-0.0398189919236021,0.0185953005621842,0.1098352416447515,0.0655263157894737,0.35232653061224484
Astrocyte,AC092957.1,496,0.0346934523883867,0.0202962793693189,0.063,0.0405533246603202,0.018,16,126,1720,17,-0.0255139893022199,0.0411639572748633,0.1436781609195376,0.17928,0.2867272727272727
Astrocyte,FBN2,495,0.0341265288080246,0.02327992006669,0.064,0.032808245597108,0.053,16,227,1720,17,-0.0324947003339257,0.0298905829751205,0.1370371020192123,0.18083798882681568,0.32868
Astrocyte,AL390800.1,493,0.03379002818282,0.0148700513266335,0.058,0.0216010245242599,0.303,16,43,1720,17,-0.0199482357474851,0.0151096930081972,0.0758398515276767,0.16990588235294118,0.5131418918918919
Astrocyte,AC016766.1,492,0.0335574323520854,0.0224617861325221,0.014,0.0251918050350315,0.084,17,810,1720,17,-0.012043408822171,0.0191208369151324,0.0797212510917229,0.084,0.3383358778625954
Astrocyte,TLR2,488,0.0334161548934313,0.0207438660488789,0.01,0.0289428404655478,0.022,17,696,1720,17,-0.0170872634111054,0.0300769983446945,0.0696280007071719,0.0655263157894737,0.2988
Astrocyte,AC099517.1,494,0.0330907720114625,0.0214552394279575,0.063,0.0189555846190239,0.43,17,205,1720,17,-0.051011638160221,0.0093893459234674,0.1024659864453615,0.17928,0.6118285714285714
Astrocyte,AC096570.1,499,0.0324962161904408,0.0221652360282874,0.069,0.0350380570263526,0.018,17,293,1720,17,-0.0303030303030296,0.0269915691413669,0.1427819179534506,0.18675,0.2867272727272727
Astrocyte,AL136119.1,498,0.0324683844474963,0.0238499060056479,0.017,0.0205631133170104,0.348,16,810,1720,17,-0.0190937409536642,0.0187233870957951,0.0640965066955149,0.0920217391304348,0.5519235668789809
Astrocyte,CD163,482,0.0323214706766942,0.020966251418179,0.187,0.0321225546569097,0.214,12,25,1720,17,-0.0247420683851764,0.0336607836479937,0.1594982078853004,0.33199999999999996,0.43881147540983606
Astrocyte,PRLR,498,0.0322632349265828,0.0177910874715222,0.014,0.0313685074681491,0.024,17,338,1720,17,-0.0249659417967591,0.0275256228133693,0.0908619102576572,0.084,0.2988
Astrocyte,SMYD1,470,0.0321687283223611,0.0112075846695121,0.158,0.0364702465695853,0.119,6,11,1720,17,-0.0271317829457371,0.0238864698883025,0.1567460317460295,0.3026307692307692,0.3578443113772455
Astrocyte,LRP2,495,0.0318980315468634,0.0199164053256379,0.09,0.0321289933260058,0.066,17,101,1720,17,-0.0824040958958261,0.0241071808072702,0.1434108527131777,0.2165217391304348,0.32868
Astrocyte,AC093765.2,492,0.0315929287689007,0.0211433947846032,0.089,0.0344296096050701,0.036,17,111,1720,17,-0.0303030303030296,0.0286377871510972,0.1425484170436584,0.2165217391304348,0.32868
Astrocyte,ROS1,499,0.0303778065101718,0.0189358514501277,0.076,0.0364538726879241,0.015,17,199,1720,17,-0.0314036197869043,0.0306315208717048,0.2332714087537919,0.19610362694300518,0.2867272727272727
Astrocyte,AC113137.1,493,0.0303764349974977,0.022899006792714,0.215,0.0153963630923372,0.623,15,80,1720,17,-0.0443104597739994,0.0126395185385129,0.1021520821204358,0.35336633663366335,0.7604264705882353
Astrocyte,LINC02248,496,0.0303189857336193,0.0169951134716339,0.16,0.0409186543680538,0.082,13,40,1720,17,-0.0269907878488894,0.0200526275133022,0.1560283687943275,0.3052873563218391,0.3383358778625954
Astrocyte,GAD2,497,0.0302445400343574,0.0200777662834095,0.051,0.0213193356963805,0.257,17,425,1720,17,-0.0217369037474312,0.0126252658213127,0.087720111619488,0.15392727272727272,0.47755970149253735
Astrocyte,C8orf34,498,0.0302042774787605,0.0207344414100175,0.019,0.0196763183015079,0.327,17,780,1720,17,-0.0365890326062707,0.0122633843844637,0.0807559273023219,0.09655102040816327,0.5374455445544555
Astrocyte,SAMD3,498,0.029843147638659,0.0209781752247793,0.058,0.0224745262269226,0.204,17,548,1720,17,-0.0234366167769134,0.0254983303324703,0.0625064499096418,0.16990588235294118,0.42865822784810126
Astrocyte,PAWR,497,0.0295508940404729,0.0212963006134944,0.004,0.0236779500434985,0.043,17,1139,1720,17,-0.0214516095202983,0.0271092500959347,0.0557348655419533,0.051076923076923075,0.32868
Astrocyte,AC010343.3,495,0.0292851493043863,0.0183450071875659,0.104,0.0230616940372855,0.267,17,159,1720,17,-0.0683760673965916,0.0256599744017307,0.1251894063218684,0.23435294117647057,0.48884558823529417
Astrocyte,ATP10A,497,0.0291444655130829,0.0192072460257126,0.067,0.0292324604942219,0.05,17,321,1720,17,-0.0178193976480831,0.032309308921548,0.0842946745002906,0.18434254143646409,0.32868
Astrocyte,NOS1,498,0.0291322181301942,0.0219171540146718,0.096,0.0249827862308848,0.117,17,515,1720,17,-0.0064665756541665,0.014892940115532,0.1053396262165253,0.2244507042253521,0.3578443113772455
Astrocyte,ITIH5,495,0.0290809821064928,0.0212564191906463,0.117,0.0297245629955236,0.051,17,331,1720,17,-0.0376766662125214,0.0296664201379879,0.0860290356407086,0.25223376623376625,0.32868
Astrocyte,ANO2,497,0.0288167502902319,0.022157213727342,0.113,0.0184302896885327,0.419,17,605,1720,17,-0.0293013519305672,0.0238701861388213,0.0492708839363593,0.24790308370044054,0.6117052023121388
Astrocyte,AC117453.1,498,0.0287606969960581,0.0217801556624279,0.166,0.0235939988427048,0.218,17,233,1720,17,-0.057622868076889,0.0174950659532284,0.1428318417461595,0.31171111111111116,0.44131707317073166
Astrocyte,AC021134.1,497,0.0285143375857939,0.0222056479648593,0.205,0.0286524579220399,0.154,16,159,1720,17,-0.0159866259561755,0.0182161716675045,0.1131999850118526,0.34143812709030097,0.38515270935960594
Astrocyte,AL356295.1,499,0.0283385343302956,0.0218023146615265,0.092,0.0213516338423352,0.226,17,611,1720,17,-0.0145809365432838,0.021999737930102,0.0565791720566558,0.21817142857142857,0.450192
Astrocyte,HTR2C,494,0.0282766789892541,0.0210741130929274,0.116,0.024354574487153,0.15,17,430,1720,17,-0.0500925344797943,0.0338165176268015,0.1160512954815149,0.2511652173913044,0.38515270935960594
Astrocyte,PDGFD,498,0.028226426175874,0.0206514866862568,0.103,0.0223512319964092,0.211,16,407,1720,17,-0.0265151515151508,0.0175942511747476,0.070260207341958,0.23315454545454545,0.43881147540983606
Astrocyte,HSPA1A,498,0.0280623378628696,0.0213201944454199,0.006,0.0200203688995403,0.072,17,1358,1720,17,-0.0074677302034577,0.0175322384349513,0.0497755416481545,0.05746153846153846,0.3383358778625954
Astrocyte,LHFPL3,497,0.027927147479828,0.0217538985434163,0.065,0.0255052727470803,0.062,17,895,1720,17,-0.0150778886891937,0.0201067773349406,0.1216413514921666,0.18083798882681568,0.32868
Astrocyte,LINC00698,495,0.0278090509895795,0.0198961694152713,0.163,0.0127032500234836,0.662,17,157,1720,17,-0.0274438557365358,0.0055435165543915,0.0855109835443174,0.30864638783269965,0.790589928057554
Astrocyte,RBM47,497,0.0277489807429214,0.0206232243911137,0.115,0.0262042401549521,0.097,17,484,1720,17,-0.0319441920596478,0.0299203956125885,0.0748142323849429,0.2500873362445415,0.34504285714285715
Astrocyte,MIR3681HG,499,0.0276971310064706,0.0219206488537866,0.077,0.0225909977541187,0.116,17,969,1720,17,-0.0082575253881399,0.0196966178599663,0.0649988650460099,0.19664615384615383,0.3578443113772455
Astrocyte,PLP1,499,0.0275978223114638,0.0214020435199273,0.023,0.0223112078483158,0.06,17,1204,1720,17,-0.0003917019237281,0.0203674961023405,0.0527071886757451,0.10318918918918919,0.32868
Astrocyte,TMEM132C,499,0.027371604645265,0.0217070729575662,0.001,0.0189571294000572,0.151,17,1579,1720,17,-0.0114980144822237,0.0162640475422988,0.0461587055462879,0.03557142857142857,0.38515270935960594
Astrocyte,ADAMTS6,498,0.0271152962592364,0.0221039733346329,0.132,0.0209018523897979,0.246,17,900,1720,17,-0.0226484276743788,0.0266607877342139,0.0402382048402953,0.2716363636363637,0.46937931034482755
Astrocyte,AC090125.1,498,0.0270792767221128,0.0231297564461321,0.236,0.0202384285258842,0.429,15,516,1720,17,-0.0322276283176955,0.023840454687168,0.064532786122558,0.37912258064516124,0.6118285714285714
Astrocyte,LINC01179,489,0.0269983792375782,0.0113047989604663,0.151,0.0275118896327532,0.282,11,72,1720,17,-0.0095785440613055,0.0181740888215849,0.1519607843137228,0.29722529644268775,0.49799999999999994
Astrocyte,AL136456.1,499,0.0269480915448125,0.0216713061838167,0.094,0.0212965911294238,0.193,17,964,1720,17,-0.0162993598057758,0.0144024639279453,0.0704095422976865,0.22185781990521325,0.41788695652173913
Astrocyte,NPFFR2,491,0.0269350361673119,0.0184813938762109,0.226,0.0138077748240738,0.667,13,72,1720,17,-0.0433125111833024,-0.0013136674094002,0.1109091796243099,0.3666058631921824,0.793947494033413
Astrocyte,AC069410.1,485,0.0268835328474233,0.0218003902622508,0.309,0.0138675301805467,0.678,15,69,1720,17,-0.0276294004342623,0.0131649279719048,0.0781356063780811,0.4579821428571429,0.7972676056338028
Astrocyte,AC021723.2,498,0.0268407441237896,0.0207735470792355,0.128,0.0247320188272143,0.116,17,566,1720,17,-0.0155793155213128,0.0283462427971324,0.0723912862000675,0.2689620253164557,0.3578443113772455
Astrocyte,SNTG2,499,0.0268390731281639,0.0192622060598429,0.156,0.0261603378652135,0.119,17,211,1720,17,-0.0211708366739409,0.0307777107087731,0.0839225824621326,0.3026307692307692,0.3578443113772455
Astrocyte,AP003066.1,499,0.026722056833136,0.02243867650258,0.177,0.0213730194883717,0.253,17,747,1720,17,-0.0156068444777962,0.0257109125150423,0.0539859841344619,0.3205309090909091,0.47366165413533834
Astrocyte,EYA4,498,0.0266562250480421,0.0222927197153401,0.263,0.0297938998745886,0.08,17,302,1720,17,-0.0314441938457488,0.026958719841429,0.1436781609195376,0.40929375000000007,0.3383358778625954
Astrocyte,LINC02694,498,0.0266340077982446,0.0211888336910408,0.168,0.0251399446535746,0.121,17,512,1720,17,-0.0203256962247048,0.0246335378540949,0.0862690863369892,0.31171111111111116,0.3586785714285714
Astrocyte,XACT,495,0.0265892864988374,0.0213443832381491,0.213,0.0146992011312229,0.62,17,320,1720,17,-0.0691050699914152,0.0040016980094369,0.0739721092992106,0.3524053156146179,0.7586240786240787
Astrocyte,CNR1,499,0.026490652507317,0.021390373663271,0.198,0.0250202472682597,0.127,17,430,1720,17,-0.0431591224571796,0.0252640973041458,0.0915813707585404,0.33708163265306124,0.3677093023255814
Astrocyte,LINC01099,496,0.0263730151699638,0.0205595124165589,0.169,0.026637668766668,0.12,17,386,1720,17,-0.0181758740319805,0.0321241768262939,0.0671515171945917,0.31171111111111116,0.3578443113772455
Astrocyte,TACR1,496,0.0263461940231382,0.0217612559581612,0.202,0.0142796877829388,0.668,17,598,1720,17,-0.0314339476049888,0.013746317368469,0.0624085842695453,0.33985135135135136,0.793947494033413
Astrocyte,SLCO1A2,494,0.0263142661770285,0.0202373239596904,0.143,0.0226279046409997,0.214,17,513,1720,17,-0.0148371616968081,0.024776308303438,0.0721492955014867,0.2871532258064516,0.43881147540983606
Astrocyte,BX284613.2,498,0.0262280410729512,0.0218254450879991,0.13,0.0180873066684171,0.43,17,960,1720,17,-0.0294489606540666,0.0207746162310396,0.0567409533846927,0.2716363636363637,0.6118285714285714
Astrocyte,LINC01320,499,0.0262026070867427,0.0205035623843867,0.072,0.0212502101583656,0.148,17,989,1720,17,-0.0051169537526506,0.0141680168434679,0.0555042891282286,0.1897142857142857,0.38515270935960594
Astrocyte,IQGAP2,498,0.0261274288589845,0.0205806491003758,0.166,0.0265258487183146,0.066,17,480,1720,17,-0.0163755688721087,0.0347457052179768,0.0756528195450767,0.31171111111111116,0.32868
Astrocyte,IFNG-AS1,496,0.0261218406199719,0.0204755085889981,0.205,0.0199801957145989,0.341,17,252,1720,17,-0.026608615710247,0.0094385727405538,0.1342854842790876,0.34143812709030097,0.5495728155339806
Astrocyte,LINC02073,498,0.0259813526092944,0.0210227314390373,0.196,0.0243329493638173,0.155,17,347,1720,17,-0.0207492217250169,0.0135000941188395,0.082662324655604,0.33708163265306124,0.38515270935960594
Astrocyte,ENPP2,498,0.0259271539450576,0.0209033710255079,0.193,0.0263536745929598,0.076,17,518,1720,17,-0.022531181990956,0.0277658570882147,0.0723083321033091,0.33606293706293705,0.3383358778625954
Astrocyte,LINC01090,498,0.0258833563589449,0.0204065185750378,0.146,0.0235150550840989,0.152,17,591,1720,17,-0.0203581870631631,0.013450433650601,0.0775532956970831,0.2916573705179282,0.38515270935960594
Astrocyte,IFI44L,466,0.0258818508749246,0.0216606731047803,0.063,0.0212717942105827,0.113,17,1258,1720,17,-0.0066207312178572,0.0220256923059439,0.061601205176391,0.17928,0.3578443113772455
Astrocyte,AC104041.1,499,0.0257563417660675,0.0227975376482537,0.175,0.0248217552477044,0.088,17,1039,1720,17,-0.0195849509515684,0.029318573444041,0.0562543336749474,0.32040441176470585,0.3383358778625954
Astrocyte,LMCD1,497,0.0257074587066006,0.0220046558378658,0.157,0.0245765671686873,0.058,17,1013,1720,17,-0.0180923709892459,0.0237103479132348,0.0744322475928124,0.3026307692307692,0.32868
Astrocyte,KCNH8,498,0.0255819077295392,0.021180161568077,0.227,0.0158406883092772,0.575,17,431,1720,17,-0.035154899578961,0.0193372944919408,0.0699075457995993,0.36703246753246754,0.7293939393939394
Astrocyte,AC132803.1,498,0.025571011399691,0.0215637311031401,0.157,0.0227344907593987,0.107,17,986,1720,17,-0.0293159328853257,0.0231241188959602,0.0720831240321778,0.3026307692307692,0.3576241610738255
Astrocyte,AC097518.2,496,0.0254927066381006,0.0219257489282833,0.008,0.018425588905054,0.305,17,1562,1720,17,-0.018023087724976,0.0192433922787043,0.0461414262324669,0.0655263157894737,0.5131418918918919
Astrocyte,AC109492.1,493,0.0253108572981595,0.0216260561152643,0.188,0.0229412664835217,0.139,17,909,1720,17,-0.015111862443588,0.0255507002452062,0.1000206543020184,0.33199999999999996,0.3824419889502763
Astrocyte,LINC01170,496,0.0250715854693943,0.0222487428646424,0.244,0.0192165724214261,0.359,17,932,1720,17,-0.0160808326564526,0.0118154005557422,0.0754021209929311,0.38575238095238096,0.5675619047619047
Astrocyte,AL445255.1,495,0.0250456472876131,0.0198362610356529,0.239,0.0199567118537038,0.381,17,160,1720,17,-0.0281295684955282,0.0233268004405279,0.0480514378818032,0.3802619808306709,0.5742702702702702
Astrocyte,RBM20,496,0.024959209285061,0.0164658169505636,0.125,0.0213389450726802,0.316,17,212,1720,17,-0.0348837209302332,0.0204441100805533,0.096157326935605,0.263771186440678,0.527979933110368
Astrocyte,HS3ST2,498,0.024921244034974,0.0196640666046587,0.17,0.018744089469351,0.38,17,486,1720,17,-0.022683958335068,0.0204925694271173,0.0678350789947289,0.3123985239852399,0.5742702702702702
Astrocyte,AC093607.1,499,0.0248419647699586,0.0187446401873263,0.191,0.0272975988875894,0.078,17,322,1720,17,-0.0383098075572806,0.0287171009825545,0.0997346345167028,0.3349225352112676,0.3383358778625954
Astrocyte,AC007402.1,499,0.0247438941209428,0.0220190692371633,0.027,0.0216074039320722,0.048,17,1560,1720,17,-9.678678066636196e-05,0.0175478368439208,0.0597774337418452,0.10931707317073171,0.32868
Astrocyte,ERVMER61-1,499,0.0247399985019592,0.0220286168999971,0.138,0.0164064243063432,0.597,17,1295,1720,17,-0.0396530893971063,0.0203661422241122,0.0527994781746786,0.2805061224489796,0.743265
Astrocyte,LINC00871,497,0.0246935016032816,0.021318527595347,0.272,0.0174938667873829,0.47,17,550,1720,17,-0.0389657614589205,0.0139433867032601,0.1146708183684137,0.4193684210526316,0.648365650969529
Astrocyte,AC068633.1,498,0.024687912218264,0.0214848329871345,0.198,0.023768527993015,0.059,17,1054,1720,17,-0.0167490563583276,0.0233978990390814,0.0532206504994593,0.33708163265306124,0.32868
Astrocyte,AL033523.1,493,0.0246426919268756,0.0214441957428661,0.186,0.0227516476886631,0.086,17,1073,1720,17,-0.0106596008921276,0.0187737783077278,0.0722499408130106,0.33199999999999996,0.3383358778625954
Astrocyte,AC007319.1,499,0.0246107190721471,0.0216371649926244,0.147,0.0203980913031228,0.153,17,1255,1720,17,-0.0012991164758798,0.0146524578072303,0.0587034969386853,0.2916573705179282,0.38515270935960594
Astrocyte,LINC01088,499,0.0245817862243883,0.0217877793905397,0.009,0.0215884101220497,0.019,17,1594,1720,17,-0.0007767002586225,0.0184123022127432,0.0584654141538163,0.0655263157894737,0.2867272727272727
Astrocyte,ADAM28,496,0.0245336648770825,0.0216094224356999,0.386,0.0236631897559272,0.279,15,74,1720,17,-0.0334682873806452,0.0209399873681141,0.1458333333333338,0.5354540389972146,0.49799999999999994
Astrocyte,AL138927.1,498,0.0244712908468258,0.0211619271850372,0.322,0.016216149949767,0.533,17,245,1720,17,-0.0352635366492286,0.0171145652177565,0.0973334552845772,0.4648,0.709716577540107
Astrocyte,INHBA,499,0.0244066829018227,0.0206295858932058,0.293,0.0172952033142025,0.476,17,217,1720,17,-0.0384472952815985,0.0219204168081747,0.0769446833848249,0.43949999999999995,0.6530247933884298
Astrocyte,MEGF11,499,0.0243616875649243,0.0218218522619346,0.087,0.0211615087943627,0.06,17,1444,1720,17,-0.0116718031879202,0.020280687437698,0.0481729301277461,0.21448514851485148,0.32868
Astrocyte,DACH1,498,0.0241958490951582,0.0220337498873704,0.124,0.0178207456693063,0.416,17,1439,1720,17,-0.0222045189652583,0.0213346262370195,0.0437111713464919,0.2627744680851064,0.6107823529411764
Astrocyte,AC008415.1,499,0.0239946297314757,0.0214584629169654,0.266,0.0193971963575053,0.317,17,917,1720,17,-0.0079172501277931,0.018467132548617,0.0561878236404175,0.4126728971962617,0.527979933110368
Astrocyte,FCGBP,490,0.0239556093580163,0.0225368214486454,0.402,0.0205028899158436,0.296,17,573,1720,17,-0.0463367961243967,0.0201425013079396,0.0875770492769265,0.5515041322314049,0.5118333333333333
Astrocyte,CASC15,499,0.0239186556591955,0.0217891555119918,0.09,0.0194637332898111,0.157,17,1501,1720,17,-0.0106270847953041,0.0210139777393451,0.03615012394606,0.2165217391304348,0.38515270935960594
Astrocyte,TENT5A,497,0.0239175397935489,0.0219028755522924,0.048,0.020631683344635,0.086,17,1607,1720,17,-0.0129709943578905,0.022408544226539,0.0440557417465694,0.15225477707006368,0.3383358778625954
Astrocyte,SMOC1,497,0.0238921404570791,0.0217535415033406,0.268,0.019982245548252,0.263,17,1064,1720,17,-0.0027503515675294,0.0192999638507321,0.0561775490807623,0.4144844720496894,0.48329889298893
Astrocyte,AL391117.1,498,0.0236980562651552,0.0219382328592278,0.298,0.0153645961485898,0.651,17,1042,1720,17,-0.0317351326747547,0.009803115050719,0.0592576668036873,0.44565765765765764,0.7849830508474577
Astrocyte,AC012405.1,497,0.0236548752814447,0.0216817582999995,0.001,0.0189052348020967,0.003,17,1703,1720,17,-0.0041981380501644,0.0177540392738858,0.0370087897736219,0.03557142857142857,0.2867272727272727
Astrocyte,CHRNA7,499,0.0236482328238417,0.0213206198063021,0.199,0.0164947834573666,0.633,17,1219,1720,17,-0.0067378528621895,0.0213680114453936,0.058589538895421,0.33708163265306124,0.7663398058252427
Astrocyte,LUZP2,499,0.0234940588310198,0.020908747424344,0.282,0.0218735317691949,0.161,17,878,1720,17,-0.0080208392248952,0.019447494319552,0.0592600307261888,0.4294678899082568,0.39302941176470585
Astrocyte,HS3ST4,498,0.0234417785029026,0.0208776113529623,0.312,0.0170509183140396,0.523,17,573,1720,17,-0.0658308215084423,0.0152420594714401,0.0695758556949196,0.45969230769230773,0.7052756756756756
Astrocyte,CD44,496,0.0233864236038436,0.0218262283386753,0.038,0.0187268265378363,0.092,17,1639,1720,17,-0.0083462599446857,0.0182394177342345,0.0371207676001893,0.13141666666666665,0.3428260869565218
Astrocyte,AC073941.1,491,0.023373606248119,0.021724402890032,0.05,0.0183892349833729,0.248,17,1601,1720,17,-0.007571546736154,0.0186361768889105,0.0378360697066263,0.15276073619631902,0.47138931297709924
Astrocyte,NPY,470,0.0233594679972894,0.0220573039109536,0.431,0.0169654493314087,0.579,15,168,1720,17,-0.0519450122596204,0.0168837213972219,0.0774509803921559,0.5816747967479675,0.7293939393939394
Astrocyte,ITPKB,499,0.0233385769838231,0.0216684943331541,0.001,0.0183482291120372,0.031,17,1720,1720,17,-0.0094193537792325,0.017270970765677,0.0397463010255183,0.03557142857142857,0.328468085106383
Astrocyte,COL25A1,498,0.0232901172429541,0.021832105031657,0.101,0.0203824388743869,0.079,17,1626,1720,17,-0.0003834629772174,0.0174703594370993,0.0673575927279539,0.22967123287671234,0.3383358778625954
Astrocyte,LINC00499,498,0.0232457269388435,0.021681251983765,0.001,0.0182594885186136,0.052,17,1702,1720,17,-0.0100156601509739,0.016613930142128,0.0365035544102929,0.03557142857142857,0.32868
Astrocyte,NOX4,496,0.0231851197642853,0.0239214504974343,0.524,0.0168119614778938,0.58,16,272,1720,17,-0.0385468570385042,0.021838100950379,0.0767304022837898,0.6540150375939849,0.7293939393939394
Astrocyte,PARD3B,499,0.0231815685581587,0.0217276369717644,0.002,0.0189224730048585,0.003,17,1720,1720,17,-0.0043086569258371,0.0174879378450812,0.0388420390887666,0.043304347826086956,0.2867272727272727
Astrocyte,GRIK1,498,0.0231759951630711,0.0217750279493084,0.098,0.0184704319560573,0.217,17,1593,1720,17,-0.0030210664021207,0.014932591665412,0.0381832977915466,0.22805607476635514,0.4410857142857143
Astrocyte,MIR924HG,495,0.0231606246525789,0.0194063145342978,0.29,0.0288826571894017,0.064,17,284,1720,17,-0.0299062178123619,0.0335536719906115,0.0661104746408083,0.4376363636363636,0.32868
Astrocyte,ADARB2,498,0.023108791797633,0.0220947498411375,0.158,0.0207856389504095,0.099,17,1621,1720,17,0.0007794781835304,0.020500305762634,0.0470633373541955,0.3026307692307692,0.34719718309859154
Astrocyte,ZNF98,498,0.0231035269477924,0.0216949420840879,0.001,0.0186458437656662,0.01,17,1720,1720,17,-0.0047608440063988,0.018551416681285,0.037006596057285,0.03557142857142857,0.2867272727272727
Astrocyte,AL589693.1,499,0.023095189652825,0.0216642064409593,0.001,0.018606048816868,0.009,17,1720,1720,17,-0.0074749869352896,0.0175999228000991,0.0353874892193964,0.03557142857142857,0.2867272727272727
Astrocyte,SLC1A2,499,0.0230533735192727,0.0216856547027315,0.004,0.0184178097799873,0.046,17,1720,1720,17,-0.0073801384865587,0.017112258947538,0.0368234677209368,0.051076923076923075,0.32868
Astrocyte,ZNF208,499,0.0230303291296276,0.021706005527086,0.001,0.0183105103728443,0.02,17,1720,1720,17,-0.0055645424601856,0.0172797172346247,0.0394162776372706,0.03557142857142857,0.29294117647058826
Astrocyte,AL358075.2,499,0.0230276159356315,0.0216878728396996,0.001,0.0181148491323142,0.05,17,1720,1720,17,-0.0065128693529101,0.0153697551778312,0.038587432379695,0.03557142857142857,0.32868
Astrocyte,LINC02306,499,0.0230225796529468,0.02072845421314,0.286,0.0218643824356134,0.194,17,816,1720,17,-0.0337678144723774,0.0203788572824847,0.1075791629218395,0.43423170731707317,0.4182337662337663
Astrocyte,MOBP,499,0.0230177614883992,0.0216667599620326,0.001,0.0179181601518905,0.102,17,1720,1720,17,-0.0097284753682401,0.0158300159698147,0.0361313192098501,0.03557142857142857,0.35232653061224484
Astrocyte,AL356108.1,499,0.0229829839789342,0.020652524045997,0.316,0.0139836237721855,0.705,17,619,1720,17,-0.0561310425887427,0.0213050742244003,0.082055233408631,0.4628470588235294,0.8101105990783409
Astrocyte,CRHBP,499,0.0229479975498502,0.0216563556596672,0.002,0.0183308297217866,0.009,17,1720,1720,17,-0.0059643944992404,0.0178540422189328,0.0362187647634639,0.043304347826086956,0.2867272727272727
Astrocyte,GJA1,494,0.0229376890546079,0.0217564349699667,0.004,0.0184763997217526,0.016,17,1720,1720,17,-0.001247891252965,0.0184931254798251,0.0365106973142659,0.051076923076923075,0.2867272727272727
Astrocyte,TNC,499,0.022912807822412,0.0217194357080184,0.002,0.0180527689678099,0.058,17,1720,1720,17,-0.0052914078049292,0.0171718222854645,0.0356113582469774,0.043304347826086956,0.32868
Astrocyte,ZFHX3,499,0.0229078407988469,0.021749249212842,0.003,0.0181061292181134,0.065,17,1720,1720,17,-0.0058772930299296,0.017206661312386,0.0379808505979233,0.0466875,0.32868
Astrocyte,LINC01608,496,0.0228996095079331,0.0217801831805275,0.416,0.0234311954750634,0.253,16,221,1720,17,-0.0378787878787872,0.0196790381477631,0.1306745752838098,0.5675835616438356,0.47366165413533834
Astrocyte,FBLN1,499,0.0228924541750222,0.0216892902156761,0.005,0.0180760266990775,0.093,17,1720,1720,17,-0.0063150250166092,0.0177995878819304,0.0348556109173544,0.05297872340425532,0.3428260869565218
Astrocyte,SGO1-AS1,499,0.0228890367642658,0.0217131490616935,0.007,0.0187575020804794,0.035,17,1703,1720,17,-0.0075726759982108,0.0183205006107581,0.037175230053037,0.06455555555555556,0.32868
Astrocyte,AL133346.1,496,0.0228544085663535,0.0219596870474197,0.292,0.0177498668465683,0.427,17,1496,1720,17,-0.0125813350602675,0.0160057011446953,0.0494967233778096,0.43932326283987916,0.6118285714285714
Astrocyte,AC114971.1,499,0.0228492758349564,0.0216919683648384,0.001,0.0187280192173003,0.003,17,1720,1720,17,-0.0030155596712454,0.0165976852393436,0.0363242511753864,0.03557142857142857,0.2867272727272727
Astrocyte,AC106845.1,499,0.0228447804591707,0.0216792437741254,0.005,0.018183719020856,0.061,17,1715,1720,17,-0.0061611978603164,0.0167050861705352,0.0370058952219998,0.05297872340425532,0.32868
Astrocyte,AC034268.2,498,0.022841206773437,0.0215980162598202,0.321,0.0184524444263423,0.338,17,1273,1720,17,-0.0218989778946924,0.0192227436291846,0.0422917406205573,0.464703488372093,0.5482866449511401
Astrocyte,AC114930.1,499,0.0228357512505403,0.0217324345398562,0.002,0.0184604684361354,0.016,17,1720,1720,17,-0.0071071139786438,0.0187803127903634,0.0369919795974959,0.043304347826086956,0.2867272727272727
Astrocyte,CXCL14,499,0.0228325344150083,0.0216772170653975,0.003,0.0181141558736695,0.062,17,1720,1720,17,-0.0037637770756593,0.0173428566579217,0.0371607537742574,0.0466875,0.32868
Astrocyte,SEMA3A,499,0.0228297656847761,0.0218555388651092,0.143,0.0186823065173914,0.202,17,1649,1720,17,-0.0006001850995712,0.0185472737248166,0.036172845203743,0.2871532258064516,0.428068085106383
Astrocyte,SLC7A14-AS1,499,0.0228278758194941,0.0216614694845538,0.005,0.0178327462586639,0.147,17,1720,1720,17,-0.0117445602953132,0.0161685120727552,0.0367244720692789,0.05297872340425532,0.38515270935960594
Astrocyte,COL21A1,499,0.0228243407020819,0.0217555860230599,0.026,0.0182674141867238,0.127,17,1710,1720,17,-0.0081632457968474,0.0200006207234565,0.0359395371247477,0.10700826446280991,0.3677093023255814
Astrocyte,LINC02006,499,0.0228243047773054,0.0219911469789305,0.198,0.0176925157936073,0.382,17,1640,1720,17,0.0002952524798018,0.0164834911975429,0.0368732151904667,0.33708163265306124,0.5742702702702702
Astrocyte,GPC5,499,0.022822732860527,0.021709695600097,0.003,0.0184459208618903,0.014,17,1720,1720,17,-0.0032375676336882,0.0167356249025377,0.0364206170275335,0.0466875,0.2867272727272727
Astrocyte,LRMDA,499,0.0228194060304655,0.0217833465536726,0.003,0.0182751946531493,0.044,17,1718,1720,17,-0.0077577289622064,0.0172832933733387,0.0409306411706375,0.0466875,0.32868
