regulator,target,w_c0,w_c1,dom_cluster,substantial,bucking
AC106845.1,LINC01515,2.282408938492782e-05,6.153835039107975e-06,0,False,False
AC106845.1,SRGN,7.4275420433414e-06,0.0,0,False,False
AC106845.1,LRMDA,2.5028094478289275e-05,2.7953771127726528e-05,0,True,False
AC106845.1,CERNA2,2.674754098418872e-07,0.0,0,False,False
AC106845.1,LINC01374,2.5225127964049255e-05,2.9631330423270482e-05,0,True,False
AC106845.1,LINC02653,8.074752344634121e-06,1.6360847258553913e-05,0,False,False
AC106845.1,ANKRD1,1.994285186662396e-06,0.0,0,False,False
AC106845.1,PLCE1,2.6344138196431492e-05,1.3735899672953532e-05,0,False,False
AC106845.1,HPSE2,1.949765725988314e-05,1.8470025727179763e-05,0,False,False
AC106845.1,LINC01435,2.405930698228018e-05,2.89283415439687e-05,0,True,False
AC106845.1,RBM20,2.039361454587741e-05,4.883957216126055e-07,0,False,False
AC106845.1,AL136119.1,2.4417499336374132e-05,2.7916378422222145e-05,0,True,False
AC106845.1,C10orf90,1.898090220287772e-05,1.3651251043979303e-05,0,False,False
AC106845.1,MRVI1,1.7149049450678403e-05,4.226881145392679e-05,0,True,False
AC106845.1,SPON1,2.5268178288217536e-05,2.6073689434308004e-06,0,False,False
AC106845.1,SOX6,2.463624659491629e-05,4.479585616421024e-05,0,True,False
AC106845.1,LUZP2,3.169281320540495e-05,5.921777270919652e-05,0,True,False
AC106845.1,CD44,4.413972813065867e-06,6.909653642251405e-06,0,False,False
AC106845.1,SLC1A2,2.1311622734902832e-05,8.660326497399863e-06,0,False,False
AC106845.1,AC021723.2,1.9601306975510384e-05,7.445814806592519e-06,0,False,False
AC106845.1,MS4A6A,1.891201221840266e-06,0.0,0,False,False
AC106845.1,MS4A4A,6.7067720329778615e-06,4.395368281649474e-06,0,False,False
AC106845.1,NEAT1,3.204041047000128e-05,1.3614776852977306e-05,0,True,False
AC106845.1,SLCO2B1,2.9466069952980676e-05,1.4382865707727828e-05,0,True,False
AC106845.1,AP003464.1,3.121098936880536e-05,1.974165895383983e-05,0,True,False
AC106845.1,MIR4300HG,2.7800990053370763e-05,1.9164445031935347e-05,0,True,False
AC106845.1,NOX4,2.3884664727842977e-05,1.0166574027295671e-05,0,False,False
AC106845.1,DISC1FP1,2.5708866892466223e-05,1.3962297036041777e-05,0,False,False
AC106845.1,MAML2,2.7849453316096107e-05,2.9416947191489258e-05,0,True,False
AC106845.1,AP003066.1,1.8075891886086055e-05,3.1682218984805574e-06,0,False,False
AC106845.1,TRPC6,2.9692950273215066e-05,1.5434436136646612e-05,0,True,False
AC106845.1,PDGFD,1.7690535764019184e-05,2.1349646159044885e-05,0,False,False
AC106845.1,AP001977.1,2.4724075053728768e-05,3.018798549034932e-05,0,True,False
AC106845.1,FLI1,1.0116197228519608e-05,1.2631393074306673e-06,0,False,False
AC106845.1,ANO2,2.269127576054432e-05,4.66950203733569e-06,0,False,False
AC106845.1,CD163,8.436697135967196e-06,1.7666475872810277e-05,0,False,False
AC106845.1,SLC15A5,8.468771818431323e-06,8.468847588943172e-06,0,False,False
AC106845.1,RERGL,2.1153047384347343e-05,1.2305824098679181e-05,0,False,False
AC106845.1,PDE3A,2.647963422824822e-05,2.9653277768479877e-05,0,True,False
AC106845.1,SLCO1C1,6.3378204845785336e-06,8.611960151581415e-06,0,False,False
AC106845.1,SLCO1A2,1.0027052691041216e-05,7.332776367166982e-07,0,False,False
AC106845.1,PDZRN4,2.648355442361582e-05,2.145526363506643e-05,0,False,False
AC106845.1,IFNG-AS1,1.3683794298008344e-05,1.2358974802389458e-05,0,False,False
AC106845.1,BEST3,3.035066798400628e-06,1.0853684635306294e-06,0,False,False
AC106845.1,AC090015.1,2.6526906311714208e-05,5.985690613051131e-05,0,True,False
AC106845.1,PAWR,1.064867892938885e-05,4.522658005448672e-06,0,False,False
AC106845.1,OTOGL,1.9951374880758773e-05,2.0728964064525817e-05,0,False,False
AC106845.1,LINC02822,2.2414629832978187e-05,7.89527337439165e-05,0,True,False
AC106845.1,DCN,1.5710939045007131e-06,0.0,0,False,False
AC106845.1,RMST,2.4468384635789145e-05,1.901728183224968e-05,0,False,False
AC106845.1,MYBPC1,2.4006112102669324e-05,4.132271025705283e-06,0,False,False
AC106845.1,RFX4,3.252640404641671e-05,2.0050038752809358e-05,0,True,False
AC106845.1,BTBD11,2.2355622927511367e-05,5.742107313528599e-06,0,False,False
AC106845.1,NOS1,2.6090805394539288e-05,5.4618935882423504e-05,0,True,False
AC106845.1,TMEM132C,2.647391939617e-05,1.8011122017648028e-05,0,False,False
AC106845.1,FAM230C,3.064878710203481e-07,4.902249202132225e-07,0,False,False
AC106845.1,FLT1,1.654876147378153e-05,1.2473649570397809e-05,0,False,False
AC106845.1,RXFP2,1.4399970960043066e-06,1.4332952331361502e-06,0,False,False
AC106845.1,POSTN,2.6307345251552762e-06,0.0,0,False,False
AC106845.1,CYSLTR2,2.9211949909875662e-06,0.0,0,False,False
AC106845.1,AL356295.1,2.299109617851296e-05,3.5020892782034085e-05,0,True,False
AC106845.1,AL442636.1,9.825768482335903e-06,9.567986354621917e-07,0,False,False
AC106845.1,LINC00378,2.3401004899943527e-05,1.6482459385489256e-05,0,False,False
AC106845.1,LINC00395,2.489909265375677e-06,7.736400211368887e-07,0,False,False
AC106845.1,KLHL1,1.7644182458031782e-05,1.480358672141328e-06,0,False,False
AC106845.1,DACH1,3.1032398296725215e-05,2.386880723099515e-05,0,True,False
AC106845.1,AL136441.1,1.9041294195713417e-05,1.2105057212942827e-05,0,False,False
AC106845.1,OBI1-AS1,2.6352743345320998e-05,1.2562403206089366e-05,0,False,False
AC106845.1,AL445255.1,9.713695110822092e-06,1.2813237909250008e-05,0,False,False
AC106845.1,AL162493.1,2.0999994047549857e-05,1.7958508763403717e-05,0,False,False
AC106845.1,AL445207.1,2.873112330269239e-05,1.5305986094848662e-06,0,True,False
AC106845.1,GPC5,2.1422366726280873e-05,1.3678269599525757e-05,0,False,False
AC106845.1,AL137139.2,2.804155714255437e-05,1.2691065888328926e-05,0,True,False
AC106845.1,LINC00343,2.337866966381834e-05,1.0392445115113899e-05,0,False,False
AC106845.1,AL139379.1,1.245985729032181e-05,2.4110834825545043e-06,0,False,False
AC106845.1,AL138694.1,2.6655159285871078e-05,9.771478693775615e-06,0,False,False
AC106845.1,MYO16,3.0567408852902266e-05,1.217571814030925e-05,0,True,False
AC106845.1,AL163541.1,2.4400577268649186e-05,4.488105491650077e-05,0,True,False
AC106845.1,LINC02306,2.2597746045398413e-05,1.3719391597321056e-05,0,False,False
AC106845.1,AL110292.1,2.2082313071405856e-05,2.3134826184629136e-05,0,False,False
AC106845.1,LINC00609,2.8359419647356345e-05,3.659353702883862e-05,0,True,False
AC106845.1,AL390800.1,8.94301094228226e-06,2.954330934389587e-06,0,False,False
AC106845.1,LINC02315,1.2270062753215397e-05,1.310696996093916e-06,0,False,False
AC106845.1,LINC02307,2.100702124503082e-05,4.080133759798723e-06,0,False,False
AC106845.1,LINC00871,1.6056580164074e-05,3.7653890372722816e-05,0,True,False
AC106845.1,SLC35F4,2.284890332983808e-05,2.43508508487596e-05,0,False,False
AC106845.1,SMOC1,5.557509501493175e-06,1.8877698689411488e-05,0,False,False
AC106845.1,STON2,5.577141596868572e-06,2.4859375533301484e-05,0,False,False
AC106845.1,LINC02296,2.4664374752955064e-05,1.843705501683402e-05,0,False,False
AC106845.1,SERPINA3,2.219929562986125e-06,0.0,0,False,False
AC106845.1,ATP10A,9.902899455111616e-06,5.463052377822755e-06,0,False,False
AC106845.1,LINC02248,5.221627001161528e-06,3.533630598350858e-05,0,True,False
AC106845.1,CHRNA7,3.0047378763579124e-05,1.697514389246129e-05,0,True,False
AC106845.1,RYR3,2.637606066385686e-05,5.3706721793054725e-05,0,True,False
AC106845.1,LINC02694,2.7815418623467106e-05,3.913990124016001e-05,0,True,False
AC106845.1,AC012405.1,1.2936976600216514e-05,5.862778156303377e-06,0,False,False
AC106845.1,AC073941.1,6.473107902393724e-06,5.325862463729466e-06,0,False,False
AC106845.1,ONECUT1,2.2163267151751955e-06,1.0217802510084828e-06,0,False,False
AC106845.1,AC104574.2,1.3978250109472838e-05,4.902509803315673e-06,0,False,False
AC106845.1,MEGF11,2.811419786216995e-05,3.5306587870330585e-05,0,True,False
AC106845.1,ACSBG1,1.7232983501919672e-05,6.696854414648733e-06,0,False,False
AC106845.1,AC104041.1,3.1079571732386354e-05,1.6170528143484786e-05,0,True,False
AC106845.1,AGBL1,1.7472877271929804e-05,1.666161007809928e-05,0,False,False
AC106845.1,AC110023.1,2.917441234311441e-05,1.072665745452758e-05,0,True,False
AC106845.1,MCTP2,9.911141939798598e-06,3.120828920022063e-06,0,False,False
AC106845.1,NR2F2-AS1,2.482220903348253e-05,3.369362899226505e-05,0,True,False
AC106845.1,AC022523.1,2.1199266833189873e-05,2.1236013232228096e-05,0,False,False
AC106845.1,ADAMTS17,3.023319496550153e-05,5.1816207428541527e-05,0,True,False
AC106845.1,HS3ST2,3.141943714671625e-05,1.3029928578827622e-05,0,True,False
AC106845.1,SLC5A11,1.607898471737993e-05,1.822681698709829e-05,0,False,False
AC106845.1,HS3ST4,2.146543065318188e-05,1.1872604887501084e-05,0,False,False
AC106845.1,AC087564.1,8.617714878227514e-06,2.8607890519425664e-06,0,False,False
AC106845.1,AC138305.1,2.4749930156355804e-05,1.8766439884027013e-05,0,False,False
AC106845.1,AC092131.1,1.0603249424678194e-05,3.6634502966561556e-06,0,False,False
AC106845.1,ZFHX3,3.011248594619975e-05,2.6021070443714542e-05,0,True,False
AC106845.1,AC092114.1,3.163279770702428e-06,0.0,0,False,False
AC106845.1,PIK3R5,4.514547142708598e-06,0.0,0,False,False
AC106845.1,AC129926.2,3.36657375537099e-06,4.837941336451606e-06,0,False,False
AC106845.1,GFAP,1.1316299083884996e-05,6.6261749814571665e-06,0,False,False
AC106845.1,LINC02073,2.520422755129566e-05,1.3202471618760158e-05,0,False,False
AC106845.1,AC034268.2,2.285950822067522e-05,1.4387806579188488e-05,0,False,False
AC106845.1,CASC17,3.520601341863637e-06,0.0,0,False,False
AC106845.1,COLEC12,2.100131143973214e-05,1.4599600330809453e-05,0,False,False
AC106845.1,PIEZO2,2.443009030425206e-05,1.706307167958356e-05,0,False,False
AC106845.1,AQP4,2.6212366439852172e-05,1.726979916341297e-05,0,False,False
AC106845.1,CHST9,3.121941144887127e-05,3.1805655743225796e-05,0,True,False
AC106845.1,MIR924HG,1.5089378451852544e-05,6.954619098401078e-06,0,False,False
AC106845.1,RIT2,2.605250322664606e-05,1.8570642243103853e-05,0,False,False
AC106845.1,SLC14A1,1.1624353678691515e-05,1.007580078808537e-05,0,False,False
AC106845.1,MYO5B,2.6495879948637298e-05,2.7518618628440585e-05,0,True,False
AC106845.1,LINC01416,8.338004674665078e-06,1.4596365501004617e-05,0,False,False
AC106845.1,AC006305.1,7.685718374534412e-06,1.3760873268928905e-05,0,False,False
AC106845.1,CCBE1,2.3323277525415338e-05,1.3802367631332231e-05,0,False,False
AC106845.1,AC091576.1,1.4100986914687679e-05,2.6177312841721814e-05,0,False,False
AC106845.1,AC113137.1,1.5553769822311236e-05,4.721046963289712e-06,0,False,False
AC106845.1,AC022655.1,1.0094003195105444e-05,7.554092903131454e-07,0,False,False
AC106845.1,AC005909.2,1.605353508082595e-05,1.7252089668288388e-06,0,False,False
AC106845.1,AC090125.1,2.2832601893687568e-05,1.8912721614434658e-05,0,False,False
AC106845.1,AC124254.2,6.889933503437217e-06,4.270849676305399e-06,0,False,False
AC106845.1,ZNF208,1.962118065990831e-05,1.5630949628915394e-05,0,False,False
AC106845.1,ZNF98,2.4528232301432183e-05,1.1569309072715752e-05,0,False,False
AC106845.1,FCGBP,6.6664075162333e-06,1.7841057199740988e-06,0,False,False
AC106845.1,APOE,1.4130004336558548e-05,1.327848874540824e-05,0,False,False
AC106845.1,HIF3A,1.2187845281821828e-05,0.0,0,False,False
AC106845.1,CST3,2.0703239051726996e-05,9.842065294819161e-06,0,False,False
AC106845.1,EYA2,1.9014669918278184e-05,1.363361087520741e-05,0,False,False
AC106845.1,BCAS1,7.135480799271526e-06,1.0952916278513588e-05,0,False,False
AC106845.1,MIR646HG,2.590720541274584e-05,9.666321821934809e-06,0,False,False
AC106845.1,AJ009632.2,2.4486489712142473e-05,1.62109823226234e-05,0,False,False
AC106845.1,LINC01687,9.934539723742221e-07,0.0,0,False,False
AC106845.1,GRIK1,2.0601459694474596e-05,2.5954867833837594e-05,0,False,False
AC106845.1,RUNX1,2.3205668380985363e-05,2.0674133802589477e-05,0,False,False
AC106845.1,ERG,1.2595163083906114e-05,1.1568873708077868e-05,0,False,False
AC106845.1,FAM230F,5.5456962864085725e-08,0.0,0,False,False
AC106845.1,CLDN5,7.62311297430828e-07,0.0,0,False,False
AC106845.1,FBLN1,4.385876999716559e-06,9.738843362651648e-07,0,False,False
AC106845.1,AC112493.1,7.796561307983137e-06,1.2240309971604126e-05,0,False,False
AC106845.1,VSIG4,3.00464328444962e-07,0.0,0,False,False
AC106845.1,PLP1,2.6433534143117346e-05,1.5121368789112534e-05,0,False,False
AC106845.1,XACT,1.5379355828947748e-05,8.948678232294248e-06,0,False,False
AC106845.1,HTR2C,1.2204623803417958e-05,3.068693207637212e-06,0,False,False
AC106845.1,FGF13,2.258776749034297e-05,1.2192555806193265e-05,0,False,False
AC106845.1,LINC00278,4.8229091652854324e-06,1.8224736729865962e-07,0,False,False
AC106845.1,PCDH11Y,2.6072557879374194e-05,1.605160680792973e-05,0,False,False
AC106845.1,AC010086.3,1.271344704686531e-07,0.0,0,False,False
ADAM28,PRDM16,3.3055887170017145e-05,2.377169697416861e-05,0,False,False
ADAM28,RNF220,3.995202660920794e-05,5.1975803050402045e-05,0,True,False
ADAM28,AL358075.2,9.287470709997106e-06,2.4657056743136043e-05,0,False,False
ADAM28,NFIA,4.66028920161717e-05,3.792909214066897e-05,0,True,False
ADAM28,ROR1,5.7011672992873323e-05,2.6136245443846032e-05,0,True,False
ADAM28,PTGER3,5.331739495145063e-05,5.164662138385831e-05,0,True,False
ADAM28,AL591463.1,2.039666193889501e-05,3.596412481615844e-05,0,False,False
ADAM28,IFI44L,6.53453281643934e-06,0.0,0,False,False
ADAM28,ADGRL4,3.4126346536034024e-05,3.363369054867633e-05,0,False,False
ADAM28,LINC01781,1.1028600211317952e-05,1.1727818605093369e-06,0,False,False
ADAM28,CDC14A,2.922951007760669e-05,5.250686266270948e-06,0,False,False
ADAM28,NTNG1,3.138444466551738e-05,4.716267949902872e-05,0,True,False
ADAM28,AL445426.1,3.640221162727762e-05,2.8855084070680797e-05,0,False,False
ADAM28,ATP1A2,4.3604734585549003e-05,5.163783282313283e-05,0,True,False
ADAM28,HSPA6,2.130936321925934e-06,1.9262995066081576e-06,0,False,False
ADAM28,PRRX1,2.057407284813864e-05,1.3936759959660685e-05,0,False,False
ADAM28,BX284613.2,4.775044819451258e-05,2.5127460092072766e-05,0,True,False
ADAM28,FMO2,4.513190810960843e-06,0.0,0,False,False
ADAM28,AL136114.1,4.195066033490774e-05,3.8985400989366874e-05,0,True,False
ADAM28,LINC01344,2.6794944155330244e-05,3.271207275809077e-05,0,False,False
ADAM28,ERVMER61-1,5.8482991660846396e-05,5.0177685007860464e-05,0,True,False
ADAM28,LINC01035,1.1997108572887587e-05,9.60644794435835e-06,0,False,False
ADAM28,AL138927.1,2.83734176677208e-05,5.7044860831396094e-06,0,False,False
ADAM28,RGS1,2.263576433156061e-07,0.0,0,False,False
ADAM28,AL136456.1,6.264105600749118e-05,4.6927976594603464e-05,0,True,False
ADAM28,AL353072.2,2.2971600587200717e-05,2.6822722045241588e-05,0,False,False
ADAM28,CFH,7.277327600116476e-06,9.777144235584097e-06,0,False,False
ADAM28,AL450352.1,3.9542602950071004e-05,2.188376896164638e-05,0,False,False
ADAM28,PTPRC,1.0074836365910473e-05,6.680631062884355e-06,0,False,False
ADAM28,CHI3L1,3.9955953041027355e-05,1.2141471620611404e-05,0,True,False
ADAM28,AC096637.1,1.0228927696563406e-05,6.3568441980483e-06,0,False,False
ADAM28,AL356108.1,4.2072187921855844e-05,1.6299249697413405e-05,0,True,False
ADAM28,AL392172.2,3.959292495300861e-06,1.794953500531192e-05,0,False,False
ADAM28,ITPKB,3.76268443625027e-05,3.029296531703589e-05,0,False,False
ADAM28,PLD5,5.419255914295852e-05,2.7650290483138663e-05,0,True,False
ADAM28,SNTG2,5.6404715299019476e-05,2.34072209105046e-05,0,True,False
ADAM28,MIR3681HG,5.630487099693153e-05,1.4595214491641428e-05,0,True,False
ADAM28,AC064875.1,3.864296477850952e-05,2.568871046214744e-05,0,False,False
ADAM28,AC093912.1,2.1750266761497867e-05,2.1221780752755205e-05,0,False,False
ADAM28,LINC00276,3.667043140089671e-05,2.3245765487586284e-05,0,False,False
ADAM28,AC018742.1,4.2076954627347754e-05,4.22139665349607e-05,0,True,False
ADAM28,AC096570.1,4.233613896061707e-05,1.976376210126993e-05,0,True,False
ADAM28,ALK,4.359153034677071e-05,3.716720058693923e-05,0,True,False
ADAM28,LINC01320,4.888719734234942e-05,6.736041343599053e-05,0,True,False
ADAM28,AC079352.1,2.4812193370767036e-05,2.5946802946993945e-06,0,False,False
ADAM28,FSHR,3.992778172287055e-05,3.092519975884379e-05,0,False,False
ADAM28,AC007402.1,5.282304595310673e-05,5.035564158044086e-05,0,True,False
ADAM28,AC010967.1,2.482869520712428e-05,1.6209559035639202e-05,0,False,False
ADAM28,EFEMP1,7.087976795106132e-06,1.1173855726069954e-05,0,False,False
ADAM28,TACR1,4.103733184740397e-05,4.360946758042969e-05,0,True,False
ADAM28,AC073091.3,3.7136733419137e-05,4.1653233814843405e-05,0,True,False
ADAM28,AC012494.1,3.8360404016434584e-05,6.827727040282637e-05,0,True,False
ADAM28,SMYD1,1.8299829313225022e-06,0.0,0,False,False
ADAM28,IL1RL1,3.444110409151457e-07,0.0,0,False,False
ADAM28,LINC01885,4.2954963950487366e-05,3.1208531431479596e-05,0,True,False
ADAM28,MERTK,4.527681877733135e-05,3.55446378001311e-05,0,True,False
ADAM28,IL1B,6.4458740418374265e-06,0.0,0,False,False
ADAM28,MARCO,0.0,1.055503674458403e-06,0,False,False
ADAM28,AC011246.1,4.679986577384897e-05,3.567537204131952e-05,0,True,False
ADAM28,GPR17,3.6718835024253173e-06,0.0,0,False,False
ADAM28,NCKAP5,4.059588087846016e-05,6.506619323062795e-05,0,True,False
ADAM28,THSD7B,6.0038870765332144e-05,8.183771171587773e-05,0,True,False
ADAM28,NXPH2,1.8386547754299783e-05,5.061343225380991e-06,0,False,False
ADAM28,AC013265.1,2.2395524206405156e-05,3.649802097098438e-06,0,False,False
ADAM28,KYNU,2.0312507424261786e-05,1.7454815270556925e-05,0,False,False
ADAM28,ARHGAP15,5.1439022175587714e-05,6.444668152781031e-05,0,True,False
ADAM28,AC079793.1,5.215868269805829e-05,5.377805274004186e-05,0,True,False
ADAM28,TEX41,5.64325098701056e-05,3.62859634954299e-05,0,True,False
ADAM28,AC079163.2,2.9548460885122813e-05,4.547135552205001e-05,0,True,False
ADAM28,AC105402.3,4.821042347203205e-05,7.054245004705923e-05,0,True,False
ADAM28,LINC01931,5.4177888233616e-05,2.2154355964051385e-05,0,True,False
ADAM28,AC073225.1,1.5864629722569025e-05,1.9515497197055305e-05,0,False,False
ADAM28,LINC01876,3.296578218141821e-05,5.217738925439631e-05,0,True,False
ADAM28,AC016766.1,3.018327349437216e-05,4.007195559120033e-05,0,True,False
ADAM28,LRP2,2.3734392170642576e-05,1.3082980296518176e-05,0,False,False
ADAM28,SCHLAP1,2.9923825758637976e-05,2.5397626954934926e-05,0,False,False
ADAM28,AC007319.1,5.4392462290751934e-05,8.203553486774952e-05,0,True,False
ADAM28,CALCRL,2.9482612273263184e-05,2.181024757284935e-05,0,False,False
ADAM28,LINC01090,3.921203798587408e-05,4.714703761259422e-05,0,True,False
ADAM28,COL5A2,3.770046878553836e-05,4.002210181534165e-05,0,True,False
ADAM28,PARD3B,4.845857755319443e-05,6.364077666190289e-05,0,True,False
ADAM28,ERBB4,3.267959937013586e-05,4.864024127948482e-05,0,True,False
ADAM28,SPHKAP,3.660028767732018e-05,3.245851401754606e-05,0,False,False
ADAM28,LINC01266,3.9375659520549814e-05,3.363653039144258e-05,0,False,False
ADAM28,LMCD1,2.0575829924371182e-05,4.010120939549887e-06,0,False,False
ADAM28,KCNH8,3.026608863766593e-05,9.964504795343326e-06,0,False,False
ADAM28,SGO1-AS1,4.9530694985490566e-05,2.984346296529523e-05,0,True,False
ADAM28,ZNF385D,3.675860411197603e-05,5.279807957026905e-05,0,True,False
ADAM28,TGFBR2,9.06853128045605e-06,0.0,0,False,False
ADAM28,MOBP,3.225508647196792e-05,7.685795799861285e-05,0,True,False
ADAM28,LINC00698,2.651272468702994e-05,9.617934702980296e-06,0,False,False
ADAM28,ADAMTS9,2.315922618032145e-05,2.8264263515980933e-05,0,False,False
ADAM28,ADAMTS9-AS2,3.363898793532222e-05,3.3872614232339806e-05,0,False,False
ADAM28,TAFA4,4.723326161059429e-05,4.4183079580938234e-05,0,True,False
ADAM28,SAMMSON,2.9434562224619592e-05,3.1122225398144306e-05,0,False,False
ADAM28,LINC02008,4.2864900819192536e-05,1.4725628342447225e-05,0,True,False
ADAM28,AC023503.1,3.4943276774468663e-06,1.2948100445712603e-06,0,False,False
ADAM28,ABI3BP,4.759803312674863e-05,3.882593121497926e-05,0,True,False
