subtype,regulator,I_R,d_edges,pc,frac,is_ad_pc
Oligodendrocyte,LINC02248,0.0446906088527934,496,2,0.011680918745696545,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,3,0.02937241829931736,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,4,0.02673698030412197,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,5,0.04734978824853897,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,6,0.03574872389435768,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,7,0.048378899693489075,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,8,0.04756758362054825,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,9,0.028510738164186478,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,10,0.05676091089844704,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,11,0.056841909885406494,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,12,0.07360933721065521,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,13,0.05226702243089676,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,14,0.08037856966257095,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,15,0.05048742890357971,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,16,0.047443367540836334,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,17,0.11316751688718796,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,18,0.04255940765142441,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,19,0.08619292825460434,0
Oligodendrocyte,LINC02248,0.0446906088527934,496,20,0.05450676754117012,0
Oligodendrocyte,NPY,0.0409214621038619,470,1,0.010503552854061127,1
Oligodendrocyte,NPY,0.0409214621038619,470,2,0.03304903209209442,0
Oligodendrocyte,NPY,0.0409214621038619,470,3,0.030308783054351807,0
Oligodendrocyte,NPY,0.0409214621038619,470,4,0.04184754565358162,0
Oligodendrocyte,NPY,0.0409214621038619,470,5,0.07186401635408401,0
Oligodendrocyte,NPY,0.0409214621038619,470,6,0.03778344765305519,0
Oligodendrocyte,NPY,0.0409214621038619,470,7,0.04765638709068298,0
Oligodendrocyte,NPY,0.0409214621038619,470,8,0.07413562387228012,0
Oligodendrocyte,NPY,0.0409214621038619,470,9,0.07853730767965317,0
Oligodendrocyte,NPY,0.0409214621038619,470,10,0.06221623346209526,0
Oligodendrocyte,NPY,0.0409214621038619,470,11,0.04099825769662857,0
Oligodendrocyte,NPY,0.0409214621038619,470,12,0.05025516450405121,0
Oligodendrocyte,NPY,0.0409214621038619,470,13,0.04198697209358215,0
Oligodendrocyte,NPY,0.0409214621038619,470,14,0.04988141357898712,0
Oligodendrocyte,NPY,0.0409214621038619,470,15,0.04097075015306473,0
Oligodendrocyte,NPY,0.0409214621038619,470,16,0.04405666142702103,0
Oligodendrocyte,NPY,0.0409214621038619,470,17,0.0855645164847374,0
Oligodendrocyte,NPY,0.0409214621038619,470,18,0.05061095207929611,0
Oligodendrocyte,NPY,0.0409214621038619,470,19,0.057787321507930756,0
Oligodendrocyte,NPY,0.0409214621038619,470,20,0.04998605325818062,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,1,0.009739840403199196,1
Oligodendrocyte,LINC01179,0.0396479474250855,489,2,0.05426964908838272,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,3,0.01759900338947773,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,4,0.022602232173085213,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,5,0.012756520882248878,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,6,0.019087031483650208,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,7,0.07260911911725998,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,8,0.10528745502233505,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,9,0.026479007676243782,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,10,0.09001471102237701,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,11,0.04885289445519447,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,12,0.02806810848414898,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,13,0.12030282616615295,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,14,0.03512962907552719,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,15,0.05444321036338806,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,16,0.06461701542139053,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,17,0.05108802393078804,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,18,0.04394468665122986,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,19,0.06037670373916626,0
Oligodendrocyte,LINC01179,0.0396479474250855,489,20,0.06273234635591507,0
Oligodendrocyte,CCN2,0.0392701523218236,476,1,0.011494548991322517,1
Oligodendrocyte,CCN2,0.0392701523218236,476,2,0.030217325314879417,0
Oligodendrocyte,CCN2,0.0392701523218236,476,3,0.05628171190619469,0
Oligodendrocyte,CCN2,0.0392701523218236,476,4,0.02607940323650837,0
Oligodendrocyte,CCN2,0.0392701523218236,476,5,0.04069088026881218,0
Oligodendrocyte,CCN2,0.0392701523218236,476,6,0.027558835223317146,0
Oligodendrocyte,CCN2,0.0392701523218236,476,7,0.028594255447387695,0
Oligodendrocyte,CCN2,0.0392701523218236,476,8,0.048369038850069046,0
Oligodendrocyte,CCN2,0.0392701523218236,476,9,0.07258929312229156,0
Oligodendrocyte,CCN2,0.0392701523218236,476,10,0.04465329274535179,0
Oligodendrocyte,CCN2,0.0392701523218236,476,11,0.04371073842048645,0
Oligodendrocyte,CCN2,0.0392701523218236,476,12,0.04462391883134842,0
Oligodendrocyte,CCN2,0.0392701523218236,476,13,0.046455297619104385,0
Oligodendrocyte,CCN2,0.0392701523218236,476,14,0.0507349856197834,0
Oligodendrocyte,CCN2,0.0392701523218236,476,15,0.04788104072213173,0
Oligodendrocyte,CCN2,0.0392701523218236,476,16,0.0781470388174057,0
Oligodendrocyte,CCN2,0.0392701523218236,476,17,0.07378887385129929,0
Oligodendrocyte,CCN2,0.0392701523218236,476,18,0.04672287777066231,0
Oligodendrocyte,CCN2,0.0392701523218236,476,19,0.0819990411400795,0
Oligodendrocyte,CCN2,0.0392701523218236,476,20,0.09940755367279053,0
Oligodendrocyte,NPNT,0.0388810214576339,493,1,0.009963157586753368,1
Oligodendrocyte,NPNT,0.0388810214576339,493,2,0.03852176293730736,0
Oligodendrocyte,NPNT,0.0388810214576339,493,3,0.030502814799547195,0
Oligodendrocyte,NPNT,0.0388810214576339,493,4,0.045557256788015366,0
Oligodendrocyte,NPNT,0.0388810214576339,493,5,0.031372252851724625,0
Oligodendrocyte,NPNT,0.0388810214576339,493,6,0.03850351646542549,0
Oligodendrocyte,NPNT,0.0388810214576339,493,7,0.041162896901369095,0
Oligodendrocyte,NPNT,0.0388810214576339,493,8,0.04515431076288223,0
Oligodendrocyte,NPNT,0.0388810214576339,493,9,0.059158146381378174,0
Oligodendrocyte,NPNT,0.0388810214576339,493,10,0.04899171367287636,0
Oligodendrocyte,NPNT,0.0388810214576339,493,11,0.08914744108915329,0
Oligodendrocyte,NPNT,0.0388810214576339,493,12,0.057424429804086685,0
Oligodendrocyte,NPNT,0.0388810214576339,493,13,0.05307750031352043,0
Oligodendrocyte,NPNT,0.0388810214576339,493,14,0.062389153987169266,0
Oligodendrocyte,NPNT,0.0388810214576339,493,15,0.07071596384048462,0
Oligodendrocyte,NPNT,0.0388810214576339,493,16,0.04620113596320152,0
Oligodendrocyte,NPNT,0.0388810214576339,493,17,0.0385587178170681,0
Oligodendrocyte,NPNT,0.0388810214576339,493,18,0.048816874623298645,0
Oligodendrocyte,NPNT,0.0388810214576339,493,19,0.04645904153585434,0
Oligodendrocyte,NPNT,0.0388810214576339,493,20,0.098321832716465,0
Oligodendrocyte,CALCR,0.0386120409303852,464,1,0.011618543416261673,1
Oligodendrocyte,CALCR,0.0386120409303852,464,2,0.040810853242874146,0
Oligodendrocyte,CALCR,0.0386120409303852,464,3,0.04337483271956444,0
Oligodendrocyte,CALCR,0.0386120409303852,464,4,0.035385340452194214,0
Oligodendrocyte,CALCR,0.0386120409303852,464,5,0.054662663489580154,0
Oligodendrocyte,CALCR,0.0386120409303852,464,6,0.03468723222613335,0
Oligodendrocyte,CALCR,0.0386120409303852,464,7,0.022214587777853012,0
Oligodendrocyte,CALCR,0.0386120409303852,464,8,0.04609493911266327,0
Oligodendrocyte,CALCR,0.0386120409303852,464,9,0.08098959177732468,0
Oligodendrocyte,CALCR,0.0386120409303852,464,10,0.07680900394916534,0
Oligodendrocyte,CALCR,0.0386120409303852,464,11,0.07843832671642303,0
Oligodendrocyte,CALCR,0.0386120409303852,464,12,0.09109446406364441,0
Oligodendrocyte,CALCR,0.0386120409303852,464,13,0.07612727582454681,0
Oligodendrocyte,CALCR,0.0386120409303852,464,14,0.038384731858968735,0
Oligodendrocyte,CALCR,0.0386120409303852,464,15,0.06019749864935875,0
Oligodendrocyte,CALCR,0.0386120409303852,464,16,0.037005163729190826,0
Oligodendrocyte,CALCR,0.0386120409303852,464,17,0.047857724130153656,0
Oligodendrocyte,CALCR,0.0386120409303852,464,18,0.0658850371837616,0
Oligodendrocyte,CALCR,0.0386120409303852,464,19,0.034942347556352615,0
Oligodendrocyte,CALCR,0.0386120409303852,464,20,0.02341984584927559,0
Oligodendrocyte,SST,0.0384828151872518,455,1,0.010018352419137955,1
Oligodendrocyte,SST,0.0384828151872518,455,2,0.03325622156262398,0
Oligodendrocyte,SST,0.0384828151872518,455,3,0.03562289848923683,0
Oligodendrocyte,SST,0.0384828151872518,455,4,0.03448926657438278,0
Oligodendrocyte,SST,0.0384828151872518,455,5,0.029090961441397667,0
Oligodendrocyte,SST,0.0384828151872518,455,6,0.02236366644501686,0
Oligodendrocyte,SST,0.0384828151872518,455,7,0.0326252244412899,0
Oligodendrocyte,SST,0.0384828151872518,455,8,0.02196718566119671,0
Oligodendrocyte,SST,0.0384828151872518,455,9,0.041114095598459244,0
Oligodendrocyte,SST,0.0384828151872518,455,10,0.03348986804485321,0
Oligodendrocyte,SST,0.0384828151872518,455,11,0.04352636635303497,0
Oligodendrocyte,SST,0.0384828151872518,455,12,0.05959145352244377,0
Oligodendrocyte,SST,0.0384828151872518,455,13,0.08302851021289825,0
Oligodendrocyte,SST,0.0384828151872518,455,14,0.034344907850027084,0
Oligodendrocyte,SST,0.0384828151872518,455,15,0.07970533519983292,0
Oligodendrocyte,SST,0.0384828151872518,455,16,0.05757518857717514,0
Oligodendrocyte,SST,0.0384828151872518,455,17,0.0489065982401371,0
Oligodendrocyte,SST,0.0384828151872518,455,18,0.12575475871562958,0
Oligodendrocyte,SST,0.0384828151872518,455,19,0.07192165404558182,0
Oligodendrocyte,SST,0.0384828151872518,455,20,0.10160749405622482,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,1,0.012393331155180931,1
Oligodendrocyte,PTGER3,0.0384422498026511,495,2,0.06210092082619667,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,3,0.02824060432612896,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,4,0.032737478613853455,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,5,0.06559889763593674,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,6,0.044911034405231476,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,7,0.062528595328331,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,8,0.06781982630491257,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,9,0.045110154896974564,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,10,0.06250815838575363,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,11,0.060769882053136826,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,12,0.06812698394060135,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,13,0.03761858120560646,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,14,0.04305680841207504,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,15,0.05037752166390419,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,16,0.05570567026734352,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,17,0.06272152811288834,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,18,0.04940059408545494,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,19,0.04164007306098938,0
Oligodendrocyte,PTGER3,0.0384422498026511,495,20,0.046633344143629074,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,1,0.011369477957487106,1
Oligodendrocyte,VSIG4,0.0382275301027996,419,2,0.03234196454286575,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,3,0.026938486844301224,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,4,0.027170434594154358,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,5,0.04345497861504555,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,6,0.03556258603930473,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,7,0.05778083950281143,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,8,0.0640697106719017,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,9,0.06468960642814636,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,10,0.045166149735450745,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,11,0.06041843071579933,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,12,0.04470417648553848,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,13,0.05924350023269653,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,14,0.03637427091598511,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,15,0.05471264570951462,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,16,0.07398831099271774,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,17,0.0691358745098114,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,18,0.06627149879932404,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,19,0.06498781591653824,0
Oligodendrocyte,VSIG4,0.0382275301027996,419,20,0.06161918118596077,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,1,0.009758401662111282,1
Oligodendrocyte,PTPRC,0.0335966551047302,496,2,0.04031802713871002,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,3,0.03464971482753754,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,4,0.02998190186917782,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,5,0.07551509141921997,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,6,0.03707681968808174,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,7,0.048894111067056656,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,8,0.0743483155965805,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,9,0.041200634092092514,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,10,0.04208386316895485,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,11,0.07727187126874924,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,12,0.041759490966796875,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,13,0.05022246763110161,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,14,0.03172523155808449,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,15,0.043867290019989014,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,16,0.048321064561605453,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,17,0.06638854742050171,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,18,0.052519701421260834,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,19,0.08175066113471985,0
Oligodendrocyte,PTPRC,0.0335966551047302,496,20,0.07234670221805573,0
Oligodendrocyte,FYB1,0.0331407676857971,491,1,0.013302846811711788,1
Oligodendrocyte,FYB1,0.0331407676857971,491,2,0.03679339587688446,0
Oligodendrocyte,FYB1,0.0331407676857971,491,3,0.02996193803846836,0
Oligodendrocyte,FYB1,0.0331407676857971,491,4,0.03453201800584793,0
Oligodendrocyte,FYB1,0.0331407676857971,491,5,0.049994271248579025,0
Oligodendrocyte,FYB1,0.0331407676857971,491,6,0.036354910582304,0
Oligodendrocyte,FYB1,0.0331407676857971,491,7,0.043151769787073135,0
Oligodendrocyte,FYB1,0.0331407676857971,491,8,0.06432263553142548,0
Oligodendrocyte,FYB1,0.0331407676857971,491,9,0.046859148889780045,0
Oligodendrocyte,FYB1,0.0331407676857971,491,10,0.04876324534416199,0
Oligodendrocyte,FYB1,0.0331407676857971,491,11,0.05065760016441345,0
Oligodendrocyte,FYB1,0.0331407676857971,491,12,0.05290261656045914,0
Oligodendrocyte,FYB1,0.0331407676857971,491,13,0.06491757929325104,0
Oligodendrocyte,FYB1,0.0331407676857971,491,14,0.04344019293785095,0
Oligodendrocyte,FYB1,0.0331407676857971,491,15,0.05581768602132797,0
Oligodendrocyte,FYB1,0.0331407676857971,491,16,0.07761703431606293,0
Oligodendrocyte,FYB1,0.0331407676857971,491,17,0.06598233431577682,0
Oligodendrocyte,FYB1,0.0331407676857971,491,18,0.06876126676797867,0
Oligodendrocyte,FYB1,0.0331407676857971,491,19,0.04795330762863159,0
Oligodendrocyte,FYB1,0.0331407676857971,491,20,0.06791428476572037,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,1,0.012097654864192009,1
Oligodendrocyte,AC097518.2,0.0329846369293031,496,2,0.037686992436647415,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,3,0.04447466507554054,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,4,0.03281640261411667,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,5,0.055271416902542114,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,6,0.032121442258358,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,7,0.037590689957141876,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,8,0.046253908425569534,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,9,0.0560658760368824,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,10,0.04647338017821312,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,11,0.05713007599115372,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,12,0.051356393843889236,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,13,0.05724984407424927,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,14,0.06539200991392136,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,15,0.057950928807258606,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,16,0.05611512437462807,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,17,0.07418856769800186,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,18,0.04868793115019798,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,19,0.07140367478132248,0
Oligodendrocyte,AC097518.2,0.0329846369293031,496,20,0.05967298895120621,0
Oligodendrocyte,SRGN,0.0323358465150028,486,1,0.010446994565427303,1
Oligodendrocyte,SRGN,0.0323358465150028,486,2,0.044776178896427155,0
Oligodendrocyte,SRGN,0.0323358465150028,486,3,0.050992585718631744,0
Oligodendrocyte,SRGN,0.0323358465150028,486,4,0.05371401831507683,0
Oligodendrocyte,SRGN,0.0323358465150028,486,5,0.04095537215471268,0
Oligodendrocyte,SRGN,0.0323358465150028,486,6,0.031793978065252304,0
Oligodendrocyte,SRGN,0.0323358465150028,486,7,0.044366639107465744,0
Oligodendrocyte,SRGN,0.0323358465150028,486,8,0.06229860335588455,0
Oligodendrocyte,SRGN,0.0323358465150028,486,9,0.07651013880968094,0
Oligodendrocyte,SRGN,0.0323358465150028,486,10,0.03815019130706787,0
Oligodendrocyte,SRGN,0.0323358465150028,486,11,0.06663504987955093,0
Oligodendrocyte,SRGN,0.0323358465150028,486,12,0.04596267268061638,0
Oligodendrocyte,SRGN,0.0323358465150028,486,13,0.048615481704473495,0
Oligodendrocyte,SRGN,0.0323358465150028,486,14,0.05877925083041191,0
Oligodendrocyte,SRGN,0.0323358465150028,486,15,0.04767628759145737,0
Oligodendrocyte,SRGN,0.0323358465150028,486,16,0.04594302922487259,0
Oligodendrocyte,SRGN,0.0323358465150028,486,17,0.06391431391239166,0
Oligodendrocyte,SRGN,0.0323358465150028,486,18,0.056017614901065826,0
Oligodendrocyte,SRGN,0.0323358465150028,486,19,0.05840672552585602,0
Oligodendrocyte,SRGN,0.0323358465150028,486,20,0.054044876247644424,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,1,0.010257063433527946,1
Oligodendrocyte,AL355672.1,0.032156133083315,497,2,0.045196354389190674,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,3,0.028615586459636688,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,4,0.02369103953242302,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,5,0.04472775757312775,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,6,0.06502053886651993,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,7,0.055920787155628204,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,8,0.033018577843904495,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,9,0.0655624121427536,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,10,0.05650601536035538,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,11,0.049718499183654785,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,12,0.04905261471867561,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,13,0.09523637592792511,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,14,0.03260229900479317,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,15,0.053889740258455276,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,16,0.05431900545954704,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,17,0.057679418474435806,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,18,0.04743703827261925,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,19,0.07987286895513535,0
Oligodendrocyte,AL355672.1,0.032156133083315,497,20,0.051675945520401,0
